ex_name,ex_version,ex_prompt_version,ex_number,timestamp,index,config_name,config_label,config_deployment,config_api_version,config_temperature,config_max_tokens,config_n_responses,config_stop,config_top_p,config_top_k,fact,measures,dependencies,node_tp,node_fp,node_fn,edges_tp,edges_fn,edges_fp,edges_precision,edges_recall,edges_f1,nodes_tp,nodes_fn,nodes_fp,nodes_precision,nodes_recall,nodes_f1
exercise-3-demand-rq4-base-gpt4o-2024-11-12T15-23-25,demand,,3,2024-11-12T15-23-25,1,,,,,,,,,,,PURCHASE,"['amount', 'exchange']","[{'from': 'PURCHASE', 'to': 'amount', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'Date', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'creditcard', 'label': 'tp'}, {'from': 'store', 'to': 'storename', 'label': 'tp'}, {'from': 'store', 'to': 'address', 'label': 'fp'}, {'from': 'store', 'to': 'type', 'label': 'fp'}, {'from': 'store', 'to': 'country', 'label': 'tp'}, {'from': 'country', 'to': 'area', 'label': 'tp'}, {'from': 'creditcard', 'to': 'creditCardType', 'label': 'tp'}, {'from': 'creditcard', 'to': 'holder', 'label': 'tp'}, {'from': 'creditcard', 'to': 'expirationdate', 'label': 'fp'}, {'from': 'creditcard', 'to': 'creditlimit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'circuit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'issuingbank', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'creditCardName', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'color', 'label': 'tp'}, {'from': 'issuingbank', 'to': 'issuingBankAddress', 'label': 'tp'}, {'from': 'issuingbank', 'to': 'bankcountry', 'label': 'fp'}, {'from': 'holder', 'to': 'firstname', 'label': 'tp'}, {'from': 'holder', 'to': 'lastname', 'label': 'tp'}, {'from': 'holder', 'to': 'age', 'label': 'tp'}, {'from': 'holder', 'to': 'job', 'label': 'tp'}, {'from': 'holder', 'to': 'incomerange', 'label': 'tp'}]","['date', 'age', 'storename', 'holder', 'store', 'country', 'creditcard', 'purchase', 'issuingbankaddress', 'creditcardtype', 'firstname', 'incomerange', 'exchange', 'circuit', 'color', 'job', 'creditcardname', 'area', 'creditlimit', 'amount', 'issuingbank', 'lastname']","['type', 'expirationdate', 'address', 'bankcountry']","['storetype', 'storeaddress']",21,4,4,0.84,0.84,0.84,22,2,4,0.8462,0.9167,0.88
exercise-3-demand-rq4-base-gpt4o-2024-11-12T15-23-47,demand,,3,2024-11-12T15-23-47,1,,,,,,,,,,,PURCHASE,"['amount', 'exchange']","[{'from': 'PURCHASE', 'to': 'amount', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'Date', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'creditcard', 'label': 'tp'}, {'from': 'store', 'to': 'storename', 'label': 'tp'}, {'from': 'store', 'to': 'address', 'label': 'fp'}, {'from': 'store', 'to': 'type', 'label': 'fp'}, {'from': 'store', 'to': 'country', 'label': 'tp'}, {'from': 'country', 'to': 'area', 'label': 'tp'}, {'from': 'creditcard', 'to': 'creditCardType', 'label': 'tp'}, {'from': 'creditcard', 'to': 'holder', 'label': 'tp'}, {'from': 'creditcard', 'to': 'expirationdate', 'label': 'fp'}, {'from': 'creditcard', 'to': 'creditlimit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'circuit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'issuingbank', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'creditCardName', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'color', 'label': 'tp'}, {'from': 'issuingbank', 'to': 'issuingBankAddress', 'label': 'tp'}, {'from': 'issuingbank', 'to': 'bankcountry', 'label': 'fp'}, {'from': 'holder', 'to': 'firstname', 'label': 'tp'}, {'from': 'holder', 'to': 'lastname', 'label': 'tp'}, {'from': 'holder', 'to': 'age', 'label': 'tp'}, {'from': 'holder', 'to': 'job', 'label': 'tp'}, {'from': 'holder', 'to': 'incomerange', 'label': 'tp'}]","['purchase', 'exchange', 'firstname', 'store', 'lastname', 'date', 'creditcard', 'creditcardtype', 'amount', 'issuingbank', 'storename', 'age', 'holder', 'job', 'creditlimit', 'issuingbankaddress', 'country', 'color', 'creditcardname', 'incomerange', 'area', 'circuit']","['address', 'bankcountry', 'expirationdate', 'type']","['storeaddress', 'storetype']",21,4,4,0.84,0.84,0.84,22,2,4,0.8462,0.9167,0.88
exercise-3-demand-rq4-base-gpt4o-2024-11-12T15-24-15,demand,,3,2024-11-12T15-24-15,1,,,,,,,,,,,PURCHASE,"['amount', 'exchange']","[{'from': 'PURCHASE', 'to': 'amount', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'creditcard', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'date', 'label': 'tp'}, {'from': 'store', 'to': 'storename', 'label': 'tp'}, {'from': 'storename', 'to': 'storeaddress', 'label': 'fp'}, {'from': 'storeaddress', 'to': 'storetype', 'label': 'fp'}, {'from': 'storetype', 'to': 'country', 'label': 'fp'}, {'from': 'country', 'to': 'area', 'label': 'tp'}, {'from': 'creditcard', 'to': 'creditCardType', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'holder', 'label': 'fp'}, {'from': 'holder', 'to': 'expirationdate', 'label': 'fp'}, {'from': 'expirationdate', 'to': 'creditlimit', 'label': 'fp'}, {'from': 'creditCardType', 'to': 'circuit', 'label': 'tp'}, {'from': 'circuit', 'to': 'issuingbank', 'label': 'fp'}, {'from': 'issuingbank', 'to': 'issuingBankAddress', 'label': 'tp'}, {'from': 'issuingBankAddress', 'to': 'bankcountry', 'label': 'fp'}, {'from': 'creditCardType', 'to': 'creditCardName', 'label': 'tp'}, {'from': 'creditCardName', 'to': 'cardcolor', 'label': 'fp'}, {'from': 'holder', 'to': 'firstname', 'label': 'tp'}, {'from': 'firstname', 'to': 'lastname', 'label': 'fp'}, {'from': 'lastname', 'to': 'age', 'label': 'fp'}, {'from': 'age', 'to': 'job', 'label': 'fp'}, {'from': 'job', 'to': 'incomerange', 'label': 'fp'}]","['job', 'issuingbank', 'creditlimit', 'holder', 'exchange', 'area', 'age', 'creditcardtype', 'creditcard', 'incomerange', 'issuingbankaddress', 'storename', 'storeaddress', 'creditcardname', 'store', 'amount', 'country', 'storetype', 'purchase', 'date', 'firstname', 'lastname', 'circuit']","['expirationdate', 'cardcolor', 'bankcountry']",['color'],12,13,13,0.48,0.48,0.48,23,1,3,0.8846,0.9583,0.92
exercise-3-demand-rq4-base-gpt4o-2024-11-12T18-37-49,demand,,3,2024-11-12T18-37-49,1,,,,,,,,,,,PURCHASE,"['amount', 'exchange']","[{'from': 'PURCHASE', 'to': 'Store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'CreditCard', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'Date', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'amount', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'tp'}, {'from': 'Store', 'to': 'StoreName', 'label': 'tp'}, {'from': 'StoreName', 'to': 'StoreAddress', 'label': 'fp'}, {'from': 'StoreAddress', 'to': 'StoreType', 'label': 'fp'}, {'from': 'StoreType', 'to': 'Country', 'label': 'fp'}, {'from': 'Country', 'to': 'Area', 'label': 'tp'}, {'from': 'CreditCard', 'to': 'creditCardType', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'Holder', 'label': 'fp'}, {'from': 'Holder', 'to': 'ExpirationDate', 'label': 'fp'}, {'from': 'ExpirationDate', 'to': 'CreditLimit', 'label': 'fp'}, {'from': 'creditCardType', 'to': 'Circuit', 'label': 'tp'}, {'from': 'Circuit', 'to': 'IssuingBank', 'label': 'fp'}, {'from': 'IssuingBank', 'to': 'issuingBankAddress', 'label': 'tp'}, {'from': 'issuingBankAddress', 'to': 'BankCountry', 'label': 'fp'}, {'from': 'creditCardType', 'to': 'creditCardName', 'label': 'tp'}, {'from': 'creditCardName', 'to': 'CardColor', 'label': 'fp'}, {'from': 'Holder', 'to': 'FirstName', 'label': 'tp'}, {'from': 'FirstName', 'to': 'LastName', 'label': 'fp'}, {'from': 'LastName', 'to': 'Age', 'label': 'fp'}, {'from': 'Age', 'to': 'Job', 'label': 'fp'}, {'from': 'Job', 'to': 'IncomeRange', 'label': 'fp'}]","['amount', 'creditcardtype', 'issuingbankaddress', 'firstname', 'lastname', 'store', 'circuit', 'issuingbank', 'age', 'incomerange', 'exchange', 'date', 'country', 'creditcard', 'purchase', 'storeaddress', 'storename', 'creditcardname', 'area', 'job', 'creditlimit', 'storetype', 'holder']","['cardcolor', 'bankcountry', 'expirationdate']",['color'],12,13,13,0.48,0.48,0.48,23,1,3,0.8846,0.9583,0.92
exercise-3-demand-rq4-base-gpt4o-2024-11-12T18-38-09,demand,,3,2024-11-12T18-38-09,1,,,,,,,,,,,PURCHASE,"['amount', 'exchange']","[{'from': 'PURCHASE', 'to': 'Store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'CreditCard', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'Date', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'amount', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'tp'}, {'from': 'Store', 'to': 'StoreName', 'label': 'tp'}, {'from': 'Store', 'to': 'Address', 'label': 'fp'}, {'from': 'Store', 'to': 'StoreType', 'label': 'tp'}, {'from': 'Store', 'to': 'Country', 'label': 'tp'}, {'from': 'Country', 'to': 'Area', 'label': 'tp'}, {'from': 'CreditCard', 'to': 'creditCardType', 'label': 'tp'}, {'from': 'CreditCard', 'to': 'Holder', 'label': 'tp'}, {'from': 'CreditCard', 'to': 'ExpirationDate', 'label': 'fp'}, {'from': 'CreditCard', 'to': 'CreditLimit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'Circuit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'IssuingBank', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'creditCardName', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'Color', 'label': 'tp'}, {'from': 'IssuingBank', 'to': 'issuingBankAddress', 'label': 'tp'}, {'from': 'IssuingBank', 'to': 'BankCountry', 'label': 'fp'}, {'from': 'Holder', 'to': 'FirstName', 'label': 'tp'}, {'from': 'Holder', 'to': 'LastName', 'label': 'tp'}, {'from': 'Holder', 'to': 'Age', 'label': 'tp'}, {'from': 'Holder', 'to': 'Job', 'label': 'tp'}, {'from': 'Holder', 'to': 'IncomeRange', 'label': 'tp'}]","['firstname', 'issuingbank', 'creditcard', 'age', 'area', 'store', 'date', 'lastname', 'job', 'exchange', 'creditlimit', 'purchase', 'color', 'issuingbankaddress', 'creditcardname', 'circuit', 'incomerange', 'amount', 'storetype', 'creditcardtype', 'holder', 'storename', 'country']","['expirationdate', 'address', 'bankcountry']",['storeaddress'],22,3,3,0.88,0.88,0.88,23,1,3,0.8846,0.9583,0.92
exercise-3-demand-rq4-base-gpt4o-2024-11-12T18-38-26,demand,,3,2024-11-12T18-38-26,1,,,,,,,,,,,PURCHASE,"['amount', 'exchange']","[{'from': 'PURCHASE', 'to': 'Store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'CreditCard', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'Date', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'amount', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'tp'}, {'from': 'Store', 'to': 'StoreName', 'label': 'tp'}, {'from': 'StoreName', 'to': 'StoreAddress', 'label': 'fp'}, {'from': 'StoreAddress', 'to': 'StoreType', 'label': 'fp'}, {'from': 'StoreType', 'to': 'Country', 'label': 'fp'}, {'from': 'Country', 'to': 'Area', 'label': 'tp'}, {'from': 'CreditCard', 'to': 'creditCardType', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'Holder', 'label': 'fp'}, {'from': 'Holder', 'to': 'ExpirationDate', 'label': 'fp'}, {'from': 'ExpirationDate', 'to': 'CreditLimit', 'label': 'fp'}, {'from': 'creditCardType', 'to': 'Circuit', 'label': 'tp'}, {'from': 'Circuit', 'to': 'IssuingBank', 'label': 'fp'}, {'from': 'IssuingBank', 'to': 'issuingBankAddress', 'label': 'tp'}, {'from': 'issuingBankAddress', 'to': 'BankCountry', 'label': 'fp'}, {'from': 'creditCardType', 'to': 'creditCardName', 'label': 'tp'}, {'from': 'creditCardName', 'to': 'CardColor', 'label': 'fp'}, {'from': 'Holder', 'to': 'FirstName', 'label': 'tp'}, {'from': 'FirstName', 'to': 'LastName', 'label': 'fp'}, {'from': 'LastName', 'to': 'Age', 'label': 'fp'}, {'from': 'Age', 'to': 'Job', 'label': 'fp'}, {'from': 'Job', 'to': 'IncomeRange', 'label': 'fp'}]","['lastname', 'purchase', 'holder', 'incomerange', 'creditcardname', 'storename', 'circuit', 'firstname', 'exchange', 'age', 'country', 'job', 'area', 'storeaddress', 'issuingbank', 'creditlimit', 'amount', 'date', 'creditcard', 'storetype', 'creditcardtype', 'store', 'issuingbankaddress']","['cardcolor', 'expirationdate', 'bankcountry']",['color'],12,13,13,0.48,0.48,0.48,23,1,3,0.8846,0.9583,0.92
exercise-3-demand-rq4-base-gpt4o-2024-11-12T18-38-46,demand,,3,2024-11-12T18-38-46,1,,,,,,,,,,,PURCHASE,"['amount', 'exchange']","[{'from': 'PURCHASE', 'to': 'Store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'CreditCard', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'Date', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'amount', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'tp'}, {'from': 'Store', 'to': 'StoreName', 'label': 'tp'}, {'from': 'Store', 'to': 'Address', 'label': 'fp'}, {'from': 'Store', 'to': 'StoreType', 'label': 'tp'}, {'from': 'Store', 'to': 'Country', 'label': 'tp'}, {'from': 'Country', 'to': 'Area', 'label': 'tp'}, {'from': 'CreditCard', 'to': 'creditCardType', 'label': 'tp'}, {'from': 'CreditCard', 'to': 'Holder', 'label': 'tp'}, {'from': 'CreditCard', 'to': 'ExpirationDate', 'label': 'fp'}, {'from': 'CreditCard', 'to': 'CreditLimit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'Circuit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'IssuingBank', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'creditCardName', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'Color', 'label': 'tp'}, {'from': 'IssuingBank', 'to': 'issuingBankAddress', 'label': 'tp'}, {'from': 'IssuingBank', 'to': 'BankCountry', 'label': 'fp'}, {'from': 'Holder', 'to': 'FirstName', 'label': 'tp'}, {'from': 'Holder', 'to': 'LastName', 'label': 'tp'}, {'from': 'Holder', 'to': 'Age', 'label': 'tp'}, {'from': 'Holder', 'to': 'Job', 'label': 'tp'}, {'from': 'Holder', 'to': 'IncomeRange', 'label': 'tp'}]","['issuingbank', 'area', 'creditlimit', 'color', 'job', 'amount', 'holder', 'incomerange', 'age', 'country', 'date', 'lastname', 'creditcardname', 'purchase', 'firstname', 'exchange', 'issuingbankaddress', 'creditcard', 'storetype', 'store', 'storename', 'circuit', 'creditcardtype']","['expirationdate', 'bankcountry', 'address']",['storeaddress'],22,3,3,0.88,0.88,0.88,23,1,3,0.8846,0.9583,0.92
exercise-3-demand-rq4-base-gpt4o-2024-11-12T18-39-12,demand,,3,2024-11-12T18-39-12,1,,,,,,,,,,,PURCHASE,"['amount', 'exchange']","[{'from': 'PURCHASE', 'to': 'amount', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'exchange', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'Date', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'store', 'label': 'tp'}, {'from': 'PURCHASE', 'to': 'creditcard', 'label': 'tp'}, {'from': 'store', 'to': 'storename', 'label': 'tp'}, {'from': 'store', 'to': 'address', 'label': 'fp'}, {'from': 'store', 'to': 'type', 'label': 'fp'}, {'from': 'store', 'to': 'country', 'label': 'tp'}, {'from': 'country', 'to': 'area', 'label': 'tp'}, {'from': 'creditcard', 'to': 'creditCardType', 'label': 'tp'}, {'from': 'creditcard', 'to': 'holder', 'label': 'tp'}, {'from': 'creditcard', 'to': 'expirationdate', 'label': 'fp'}, {'from': 'creditcard', 'to': 'creditlimit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'circuit', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'issuingbank', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'creditCardName', 'label': 'tp'}, {'from': 'creditCardType', 'to': 'color', 'label': 'tp'}, {'from': 'issuingbank', 'to': 'issuingBankAddress', 'label': 'tp'}, {'from': 'issuingbank', 'to': 'bankcountry', 'label': 'fp'}, {'from': 'holder', 'to': 'firstname', 'label': 'tp'}, {'from': 'holder', 'to': 'lastname', 'label': 'tp'}, {'from': 'holder', 'to': 'age', 'label': 'tp'}, {'from': 'holder', 'to': 'job', 'label': 'tp'}, {'from': 'holder', 'to': 'incomerange', 'label': 'tp'}]","['creditlimit', 'storename', 'purchase', 'color', 'job', 'issuingbankaddress', 'creditcardtype', 'amount', 'holder', 'incomerange', 'circuit', 'creditcardname', 'firstname', 'age', 'area', 'exchange', 'issuingbank', 'date', 'store', 'creditcard', 'lastname', 'country']","['expirationdate', 'type', 'address', 'bankcountry']","['storeaddress', 'storetype']",21,4,4,0.84,0.84,0.84,22,2,4,0.8462,0.9167,0.88
exercise-4-demand-rq4-base-gpt4o-2024-11-12T15-24-39,demand,,4,2024-11-12T15-24-39,1,,,,,,,,,,,ARRIVAL,"['Position', 'Score', 'NumberOfLaps', 'Time']","[{'from': 'ARRIVAL', 'to': 'Driver', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'carNumber', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Circuit', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Position', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Score', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'NumberOfLaps', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Time', 'label': 'tp'}, {'from': 'Driver', 'to': 'firstName', 'label': 'tp'}, {'from': 'Driver', 'to': 'lastName', 'label': 'tp'}, {'from': 'Driver', 'to': 'age', 'label': 'tp'}, {'from': 'carNumber', 'to': 'CarNumber', 'label': 'fp'}, {'from': 'carNumber', 'to': 'Stable', 'label': 'tp'}, {'from': 'Stable', 'to': 'mainAddress', 'label': 'tp'}, {'from': 'Stable', 'to': 'manager', 'label': 'tp'}, {'from': 'Circuit', 'to': 'City', 'label': 'tp'}, {'from': 'Circuit', 'to': 'mileage', 'label': 'tp'}]","['score', 'time', 'driver', 'stable', 'arrival', 'carnumber', 'age', 'circuit', 'numberoflaps', 'lastname', 'mileage', 'manager', 'position', 'city', 'firstname', 'mainaddress']",[],['date'],15,1,1,0.9375,0.9375,0.9375,16,1,0,1.0,0.9412,0.9697
exercise-4-demand-rq4-base-gpt4o-2024-11-12T15-24-58,demand,,4,2024-11-12T15-24-58,1,,,,,,,,,,,ARRIVAL,"['Position', 'Score', 'NumberOfLaps', 'Time']","[{'from': 'ARRIVAL', 'to': 'Driver', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'carNumber', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Circuit', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Position', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Score', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'NumberOfLaps', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Time', 'label': 'tp'}, {'from': 'Driver', 'to': 'firstName', 'label': 'tp'}, {'from': 'Driver', 'to': 'lastName', 'label': 'tp'}, {'from': 'Driver', 'to': 'age', 'label': 'tp'}, {'from': 'carNumber', 'to': 'CarNumber', 'label': 'fp'}, {'from': 'carNumber', 'to': 'Stable', 'label': 'tp'}, {'from': 'Stable', 'to': 'mainAddress', 'label': 'tp'}, {'from': 'Stable', 'to': 'manager', 'label': 'tp'}, {'from': 'Circuit', 'to': 'City', 'label': 'tp'}, {'from': 'Circuit', 'to': 'mileage', 'label': 'tp'}]","['position', 'mileage', 'carnumber', 'lastname', 'time', 'firstname', 'circuit', 'manager', 'driver', 'stable', 'score', 'mainaddress', 'numberoflaps', 'city', 'arrival', 'age']",[],['date'],15,1,1,0.9375,0.9375,0.9375,16,1,0,1.0,0.9412,0.9697
exercise-4-demand-rq4-base-gpt4o-2024-11-12T15-25-21,demand,,4,2024-11-12T15-25-21,1,,,,,,,,,,,ARRIVAL,"['Position', 'Score', 'NumberOfLaps', 'Time']","[{'from': 'ARRIVAL', 'to': 'Position', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Score', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'NumberOfLaps', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Time', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Driver', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'carNumber', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Circuit', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Date', 'label': 'tp'}, {'from': 'Driver', 'to': 'firstName', 'label': 'tp'}, {'from': 'Driver', 'to': 'lastName', 'label': 'tp'}, {'from': 'Driver', 'to': 'age', 'label': 'tp'}, {'from': 'carNumber', 'to': 'CarNumber', 'label': 'fp'}, {'from': 'carNumber', 'to': 'Stable', 'label': 'tp'}, {'from': 'Stable', 'to': 'mainAddress', 'label': 'tp'}, {'from': 'Stable', 'to': 'manager', 'label': 'tp'}, {'from': 'Circuit', 'to': 'City', 'label': 'tp'}, {'from': 'Circuit', 'to': 'mileage', 'label': 'tp'}]","['carnumber', 'arrival', 'circuit', 'score', 'age', 'manager', 'mileage', 'firstname', 'numberoflaps', 'date', 'time', 'driver', 'city', 'position', 'lastname', 'stable', 'mainaddress']",[],[],16,0,1,0.9412,1.0,0.9697,17,0,0,1.0,1.0,1.0
exercise-4-demand-rq4-base-gpt4o-2024-11-12T15-25-46,demand,,4,2024-11-12T15-25-46,1,,,,,,,,,,,ARRIVAL,"['Position', 'Score', 'NumberOfLaps', 'Time']","[{'from': 'ARRIVAL', 'to': 'Driver', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'carNumber', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Circuit', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Position', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Score', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'NumberOfLaps', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'Time', 'label': 'tp'}, {'from': 'Driver', 'to': 'firstName', 'label': 'tp'}, {'from': 'Driver', 'to': 'lastName', 'label': 'tp'}, {'from': 'Driver', 'to': 'age', 'label': 'tp'}, {'from': 'carNumber', 'to': 'CarNumber', 'label': 'fp'}, {'from': 'carNumber', 'to': 'Stable', 'label': 'tp'}, {'from': 'Stable', 'to': 'mainAddress', 'label': 'tp'}, {'from': 'Stable', 'to': 'manager', 'label': 'tp'}, {'from': 'Circuit', 'to': 'City', 'label': 'tp'}, {'from': 'Circuit', 'to': 'mileage', 'label': 'tp'}]","['age', 'lastname', 'arrival', 'mileage', 'carnumber', 'numberoflaps', 'time', 'position', 'firstname', 'circuit', 'score', 'mainaddress', 'manager', 'stable', 'driver', 'city']",[],['date'],15,1,1,0.9375,0.9375,0.9375,16,1,0,1.0,0.9412,0.9697
exercise-4-demand-rq4-base-gpt4o-2024-11-12T15-26-05,demand,,4,2024-11-12T15-26-05,1,,,,,,,,,,,ARRIVAL,"['position', 'score', 'numberoflaps', 'time']","[{'from': 'ARRIVAL', 'to': 'driver', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'carnumber', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'circuit', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'position', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'score', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'numberoflaps', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'time', 'label': 'tp'}, {'from': 'driver', 'to': 'firstName', 'label': 'tp'}, {'from': 'driver', 'to': 'lastName', 'label': 'tp'}, {'from': 'driver', 'to': 'age', 'label': 'tp'}, {'from': 'carnumber', 'to': 'stable', 'label': 'tp'}, {'from': 'stable', 'to': 'mainAddress', 'label': 'tp'}, {'from': 'stable', 'to': 'manager', 'label': 'tp'}, {'from': 'circuit', 'to': 'city', 'label': 'tp'}, {'from': 'circuit', 'to': 'mileage', 'label': 'tp'}]","['time', 'age', 'numberoflaps', 'position', 'manager', 'city', 'mileage', 'mainaddress', 'carnumber', 'driver', 'lastname', 'stable', 'score', 'firstname', 'circuit', 'arrival']",[],['date'],15,1,0,1.0,0.9375,0.9677,16,1,0,1.0,0.9412,0.9697
exercise-4-demand-rq4-base-gpt4o-2024-11-12T18-39-34,demand,,4,2024-11-12T18-39-34,1,,,,,,,,,,,ARRIVAL,"['position', 'score', 'numberoflaps', 'time']","[{'from': 'ARRIVAL', 'to': 'driver', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'carnumber', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'circuit', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'position', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'score', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'numberoflaps', 'label': 'tp'}, {'from': 'ARRIVAL', 'to': 'time', 'label': 'tp'}, {'from': 'circuit', 'to': 'city', 'label': 'tp'}, {'from': 'driver', 'to': 'firstName', 'label': 'tp'}, {'from': 'driver', 'to': 'lastName', 'label': 'tp'}, {'from': 'driver', 'to': 'age', 'label': 'tp'}, {'from': 'carnumber', 'to': 'stable', 'label': 'tp'}, {'from': 'stable', 'to': 'mainaddress', 'label': 'tp'}, {'from': 'stable', 'to': 'manager', 'label': 'tp'}]","['stable', 'driver', 'numberoflaps', 'position', 'circuit', 'mainaddress', 'score', 'carnumber', 'city', 'manager', 'time', 'lastname', 'firstname', 'arrival', 'age']",[],"['date', 'mileage']",14,2,0,1.0,0.875,0.9333,15,2,0,1.0,0.8824,0.9375
